,date,pok,type,sex,age,value,year,age_sq,inc
1068,2018-01-11, Остатки на конец месяца,Дебетовые карты,0,26.0,111992562296.63,2018,676.0,1
1069,2018-01-12, Остатки на конец месяца,Дебетовые карты,0,26.0,147877289309.28,2018,676.0,1
1070,2019-01-01, Остатки на конец месяца,Дебетовые карты,0,26.0,109466482695.47197,2019,676.0,1
1071,2019-01-02, Остатки на конец месяца,Дебетовые карты,0,26.0,115384568548.06401,2019,676.0,1
1072,2019-01-03, Остатки на конец месяца,Дебетовые карты,0,26.0,109938563569.705,2019,676.0,1
1073,2019-01-04, Остатки на конец месяца,Дебетовые карты,0,26.0,138677427437.86902,2019,676.0,1
1074,2019-01-05, Остатки на конец месяца,Дебетовые карты,0,26.0,116668371862.827,2019,676.0,1
1075,2019-01-06, Остатки на конец месяца,Дебетовые карты,0,26.0,125200295928.125,2019,676.0,1
1076,2019-01-07, Остатки на конец месяца,Дебетовые карты,0,26.0,119480720501.184,2019,676.0,1
1077,2019-01-08, Остатки на конец месяца,Дебетовые карты,0,26.0,116555924522.786,2019,676.0,1
1078,2019-01-09, Остатки на конец месяца,Дебетовые карты,0,26.0,120119910360.503,2019,676.0,1
1079,2018-01-09, Остатки на конец месяца,Дебетовые карты,0,35.0,289436106020.868,2018,1225.0,1
1080,2018-01-10, Остатки на конец месяца,Дебетовые карты,0,35.0,312140600706.02,2018,1225.0,1
1081,2018-01-11, Остатки на конец месяца,Дебетовые карты,0,35.0,283540412534.24896,2018,1225.0,1
1082,2018-01-12, Остатки на конец месяца,Дебетовые карты,0,35.0,364735477538.937,2018,1225.0,1
1083,2019-01-01, Остатки на конец месяца,Дебетовые карты,0,35.0,278993815938.919,2019,1225.0,1
1084,2019-01-02, Остатки на конец месяца,Дебетовые карты,0,35.0,296416254153.003,2019,1225.0,1
1085,2019-01-03, Остатки на конец месяца,Дебетовые карты,0,35.0,284040680363.661,2019,1225.0,1
1086,2019-01-04, Остатки на конец месяца,Дебетовые карты,0,35.0,356760524059.715,2019,1225.0,1
1087,2019-01-05, Остатки на конец месяца,Дебетовые карты,0,35.0,310065772633.63,2019,1225.0,1
1088,2019-01-06, Остатки на конец месяца,Дебетовые карты,0,35.0,333903574822.43604,2019,1225.0,1
1089,2019-01-07, Остатки на конец месяца,Дебетовые карты,0,35.0,326638929865.016,2019,1225.0,1
1090,2019-01-08, Остатки на конец месяца,Дебетовые карты,0,35.0,313216157219.011,2019,1225.0,1
1091,2019-01-09, Остатки на конец месяца,Дебетовые карты,0,35.0,320088175784.815,2019,1225.0,1
1092,2018-01-09, Остатки на конец месяца,Дебетовые карты,0,47.0,455300217521.808,2018,2209.0,1
1093,2018-01-10, Остатки на конец месяца,Дебетовые карты,0,47.0,483498774111.23,2018,2209.0,1
1094,2018-01-11, Остатки на конец месяца,Дебетовые карты,0,47.0,444417478523.82,2018,2209.0,1
1095,2018-01-12, Остатки на конец месяца,Дебетовые карты,0,47.0,551700110124.896,2018,2209.0,1
1096,2019-01-01, Остатки на конец месяца,Дебетовые карты,0,47.0,440220821947.616,2019,2209.0,1
1097,2019-01-02, Остатки на конец месяца,Дебетовые карты,0,47.0,466077067825.575,2019,2209.0,1
1098,2019-01-03, Остатки на конец месяца,Дебетовые карты,0,47.0,452711282453.164,2019,2209.0,1
1099,2019-01-04, Остатки на конец месяца,Дебетовые карты,0,47.0,546624305681.931,2019,2209.0,1
1100,2019-01-05, Остатки на конец месяца,Дебетовые карты,0,47.0,498122897783.1379,2019,2209.0,1
1101,2019-01-06, Остатки на конец месяца,Дебетовые карты,0,47.0,545639638050.68396,2019,2209.0,1
1102,2019-01-07, Остатки на конец месяца,Дебетовые карты,0,47.0,529370926434.094,2019,2209.0,1
1103,2019-01-08, Остатки на конец месяца,Дебетовые карты,0,47.0,501249933704.6121,2019,2209.0,1
1104,2019-01-09, Остатки на конец месяца,Дебетовые карты,0,47.0,507853113639.33,2019,2209.0,1
1105,2018-01-09, Остатки на конец месяца,Дебетовые карты,0,57.0,283620687678.601,2018,3249.0,0
1106,2018-01-10, Остатки на конец месяца,Дебетовые карты,0,57.0,289935164930.515,2018,3249.0,0
1107,2018-01-11, Остатки на конец месяца,Дебетовые карты,0,57.0,270745486998.367,2018,3249.0,0
