pok,type,sex,age,date,value
 Портфель,Ипотека,0,7.0,01-02-2019,11210450.9470647
 Портфель,Ипотека,0,7.0,01-03-2019,11153885.9316456
 Портфель,Ипотека,0,7.0,01-04-2019,12612575.7487638
 Портфель,Ипотека,0,7.0,01-05-2019,14431253.0355424
 Портфель,Ипотека,0,7.0,01-06-2019,31675502.1503919
 Портфель,Ипотека,0,7.0,01-07-2019,24460705.815245602
 Портфель,Ипотека,0,7.0,01-08-2019,17797614.218437303
 Портфель,Ипотека,0,7.0,01-09-2019,14664189.2936069
 Портфель,Ипотека,0,18.0,01-09-2018,2859666786.79095
 Портфель,Ипотека,0,18.0,01-10-2018,3082090021.5535803
 Портфель,Ипотека,0,18.0,01-11-2018,3198628064.4416
 Портфель,Ипотека,0,18.0,01-12-2018,3569718517.5640397
 Портфель,Ипотека,0,18.0,01-01-2019,3486434722.81875
 Портфель,Ипотека,0,18.0,01-02-2019,3409817720.43887
 Портфель,Ипотека,0,18.0,01-03-2019,3373137990.16922
 Портфель,Ипотека,0,18.0,01-04-2019,3494636328.91942
 Портфель,Ипотека,0,18.0,01-05-2019,3286056362.62135
 Портфель,Ипотека,0,18.0,01-06-2019,3162296790.0855303
 Портфель,Ипотека,0,18.0,01-07-2019,3068371937.63165
 Портфель,Ипотека,0,18.0,01-08-2019,2940031405.44769
 Портфель,Ипотека,0,18.0,01-09-2019,2597832141.96386
 Портфель,Ипотека,0,26.0,01-09-2018,446394698313.70703
 Портфель,Ипотека,0,26.0,01-10-2018,457739068549.09296
 Портфель,Ипотека,0,26.0,01-11-2018,471005248180.031
 Портфель,Ипотека,0,26.0,01-12-2018,484275137789.118
 Портфель,Ипотека,0,26.0,01-01-2019,484941879719.195
 Портфель,Ипотека,0,26.0,01-02-2019,490394524131.585
 Портфель,Ипотека,0,26.0,01-03-2019,493602251887.192
 Портфель,Ипотека,0,26.0,01-04-2019,500696870692.808
 Портфель,Ипотека,0,26.0,01-05-2019,499502265723.171
