,Показатель,Пол,Возраст,01-09-2018,01-10-2018,01-11-2018,01-12-2018,01-01-2019,01-02-2019,01-03-2019,01-04-2019,01-05-2019,01-06-2019,01-07-2019,01-08-2019,01-09-2019
568,Кредитные карты. Активные клиенты,Жен,30-40,615854.745897389,639757.255820986,667031.72375093,695832.945344519,706025.519663092,709348.024334439,710797.595947546,718670.884075537,724231.811204632,732411.023944954,738918.319974492,745440.24464948,751790.021175721
569,Кредитные карты. Активные клиенты,Жен,40-54,4838483.06037104,4871933.29479295,4911257.58496107,4989627.27308751,5077552.27089192,5071452.66572212,5063254.53753089,5138513.61105542,5169660.05146772,5232908.01023314,5266400.41022071,5290823.37962039,5322610.35921798
570,Кредитные карты. Активные клиенты,Жен,40-55,577624.824480753,597715.543822195,621418.583207291,646803.803175936,653315.992827617,653290.209479477,651943.115605965,658485.942557533,663542.075561124,671261.484665423,678165.708425883,685922.623647343,694098.763140915
571,Кредитные карты. Активные клиенты,Жен,55-59,1464337.18264253,1464676.91479502,1467891.54970532,1485957.37420781,1498231.04335861,1487400.10758156,1477056.71166322,1494372.24072811,1496244.65562776,1506222.18440367,1508692.52181167,1509707.84653635,1514965.59799645
572,Кредитные карты. Активные клиенты,Жен,55-60,124962.185563734,128252.630948987,132528.28315805,137118.779733393,137070.813458293,135310.317166011,133278.459438081,133447.119253968,132894.439510807,133066.983632146,133284.310451686,133930.578095548,134967.873846029
573,Кредитные карты. Активные клиенты,Жен,60-69,1676123.69718519,1696540.84682687,1719726.81155622,1758919.5715549,1788732.44573303,1792664.17284368,1796396.57379992,1829583.26372907,1846244.34592364,1872344.04945077,1888898.11593727,1908155.55252598,1932680.32381864
574,Кредитные карты. Активные клиенты,Жен,60-70,129322.318458595,133305.790350604,138608.499822286,143423.290892004,143000.092650491,140262.692461342,137385.80407738,136818.18537107,135755.796108944,135422.19010517,134521.456658444,134399.813768234,134824.449745144
575,Кредитные карты. Активные клиенты,Жен,От 70,73933.8140099884,78542.1753355828,83038.7166019134,87220.5982973052,93242.1835680862,94093.6808527063,94880.6796379612,97477.4512929636,99793.9766259367,102676.237228228,104917.27566377,107777.930634564,111308.692113158
579,Кредитные карты. Активные клиенты,Муж,0-13,21.5776949597211,21.5333497227983,20.1522332621479,20.2438431698515,17.3624573710048,15.9473443350811,14.5495736425752,10.1757062611958,15.9366696605059,85.8290190910509,61.1295772751384,57.9303299612003,49.2567619201291
580,Кредитные карты. Активные клиенты,Муж,14-21,26481.585767567,24291.0540439647,24487.8423039757,25899.1053582293,31282.8075682079,31448.1630287799,31248.1193121587,32297.6916730355,32441.2642761861,33365.6674893617,34213.6422144447,34420.7538046962,33735.0870021213
581,Кредитные карты. Активные клиенты,Муж,14-22,27901.3980959167,30903.227965512,33333.2332608256,35992.1071671981,36958.8842570789,36718.0354522363,35915.6225366968,34973.9024197299,33172.9022924184,31746.5539597289,30186.3674449136,28424.9646537119,26776.8450167572
582,Кредитные карты. Активные клиенты,Муж,22-29,1183346.68482506,1196489.0928941,1209873.87057864,1240279.53948729,1306660.92308419,1312398.30012411,1311095.54495183,1331542.04280878,1330074.44986582,1337674.35711677,1340558.53044865,1335031.97086259,1326109.37788151
583,Кредитные карты. Активные клиенты,Муж,22-30,423974.374211571,442595.034645749,463213.475982799,485658.473577525,495689.476713502,497719.516215033,498287.978281458,500621.489293665,498141.176307337,496730.356437477,494532.458291367,490394.72570405,487244.991457333
584,Кредитные карты. Активные клиенты,Муж,30-39,3601725.82646869,3641516.25607561,3682799.03697903,3772017.94597286,3904213.31734534,3927003.09758363,3930386.90482852,3990911.99564099,4004854.66113395,4037100.29329906,4044053.38302704,4038161.09667138,4034679.31800944
585,Кредитные карты. Активные клиенты,Муж,30-40,593421.135704266,614953.708053619,638874.735548011,666094.739728007,677218.3091417,681661.984810163,685562.815421864,694105.275488688,699305.41106745,706358.279827977,711523.536558476,715026.821419849,720569.926488109
586,Кредитные карты. Активные клиенты,Муж,40-54,3601315.85026445,3634479.1573862,3669118.5494845,3750170.50122619,3869277.15937198,3876757.36485952,3876824.10442074,3937674.15415474,3960358.03065367,4005928.3573485,4027626.99233354,4044469.70960415,4062899.0964048
587,Кредитные карты. Активные клиенты,Муж,40-55,433131.947952476,447073.971388091,463589.171188615,483427.312862448,490279.624370986,492991.85349897,496002.240262209,504312.363321833,509327.269620862,516329.922102116,522679.717694317,528417.297774084,535726.683741366
588,Кредитные карты. Активные клиенты,Муж,55-59,845060.214324533,847858.418655406,850250.070789447,863744.056528054,887276.552773354,883729.335121399,879383.505744065,891160.73458139,892282.543986515,899477.936970253,900565.298815716,903823.21502165,906498.266725387
589,Кредитные карты. Активные клиенты,Муж,55-60,72808.8968460882,75190.1505620672,77904.2154557647,81187.9330326895,81843.7303040215,82070.8329826311,82186.1766348144,83580.3438848162,84197.7721809053,85300.9524142703,86416.8457412873,87606.5897420741,88878.0319717058
590,Кредитные карты. Активные клиенты,Муж,60-69,845411.211495878,855313.264329438,864854.682123572,883178.145971112,909881.025398955,911002.19345154,911123.400645343,927918.292941476,932929.744349711,945536.116181131,952406.091277284,962392.226870673,973672.900158109
591,Кредитные карты. Активные клиенты,Муж,60-70,54148.5062449214,55879.0425306616,58218.3624491123,60378.70824288,60940.7785007793,60699.9418150465,60510.2218221059,61455.4511283305,61716.9264425354,62244.9503197946,62769.8875986879,63789.9828367757,64787.1292078874
592,Кредитные карты. Активные клиенты,Муж,От 70,32493.1315833453,33826.0213012198,35090.7958903315,36324.6845907028,40787.3061073855,40844.0483592946,41202.9375984086,42511.19341463,43476.6836220109,44679.095988872,45452.7516363166,46839.5682901285,48574.4108947061
619,Кредитные карты. Объем транзакций cash,Жен,0-13,392714.048266924,,23031.123728169,43379.6639353961,21703.071713756,40593.240125661,8729.7441855451,18897.7401993636,43029.0080833658,407615.104225635,65641.5222644938,27516.9067315701,724.364145884251
620,Кредитные карты. Объем транзакций cash,Жен,14-21,65911558.1265007,64566297.9252396,55542252.5203963,58760359.5034952,48150957.3694188,52073358.0714737,99326193.2664324,61481350.3068331,72376097.2585908,79195513.505921,80703175.1908909,73583717.1216874,54720507.4185057
621,Кредитные карты. Объем транзакций cash,Жен,14-22,125863315.993817,137312440.382723,148715524.624448,167770655.813571,157765996.778781,173004802.263425,194053496.114962,194046480.728131,192892888.423467,203498588.577642,204898154.428295,205618534.916033,208155582.396575
622,Кредитные карты. Объем транзакций cash,Жен,22-29,1997467026.89863,2006189688.29809,1935226403.68115,2013114126.05111,1690070811.52263,1793615175.90121,1943306502.8717,2091513245.1535,2124077496.79331,2039782169.0563,2106310868.72104,2022521810.18605,1652706853.39532
623,Кредитные карты. Объем транзакций cash,Жен,22-30,2338947883.54829,2578035795.37314,2749730190.50011,3107341692.72618,2843434879.87449,3060431405.03786,3593937756.20014,3660704900.64475,3800963060.23794,3929885924.60168,4236276281.43046,4462600150.31606,4461014607.71216
624,Кредитные карты. Объем транзакций cash,Жен,30-39,6069455584.04721,6234295613.12188,5931904870.12239,6399119402.86687,5217429515.27437,5482780773.58598,6046940747.51401,6504085243.20071,6419549675.52819,6235436920.48038,6473968356.62132,6342045406.99141,5289422415.86802
625,Кредитные карты. Объем транзакций cash,Жен,30-40,3378435474.03043,3705473296.26575,3964961474.64171,4519162021.44473,4013112019.10733,4386777168.34445,5232814406.52463,5383882669.99243,5642918927.01065,5890494167.00822,6311219931.87736,6683071661.52361,6751245555.42089
626,Кредитные карты. Объем транзакций cash,Жен,40-54,8980031002.05527,8956495361.31107,8471481891.63573,8974727528.33852,7336671039.27654,7683223193.58376,8530451771.37097,9304864395.88872,9174955228.26563,8875041178.60236,9361183185.82493,9671375351.44878,8301740258.44426
627,Кредитные карты. Объем транзакций cash,Жен,40-55,3508015371.02957,3771763543.20215,4083056835.792,4633094851.79837,4043661432.75772,4438165189.10465,5220202912.36011,5385297311.18451,5662691087.53383,5936857139.7732,6455455970.64848,6918265553.05593,6996092805.67074
628,Кредитные карты. Объем транзакций cash,Жен,55-59,2531515720.63635,2561692473.07575,2389831022.29303,2554283215.90949,2049167416.41314,2129840801.52778,2397403498.1247,2664260950.66892,2633048404.83242,2556810269.57355,2675646673.82013,2744535293.42148,2370228615.25755
629,Кредитные карты. Объем транзакций cash,Жен,55-60,652728072.036093,693912241.472767,755472148.63967,863923763.336236,739724222.06498,825766740.492879,963009629.675488,1000040809.03479,1046056162.24982,1104760173.88902,1197858885.48937,1281142042.68529,1316291548.73695
630,Кредитные карты. Объем транзакций cash,Жен,60-69,2456342045.14128,2537717230.32564,2379175936.70123,2570405317.67794,2089391193.0197,2139053818.82333,2452791537.64635,2801379863.6085,2735771431.26513,2665573438.95605,2853051598.66502,2910548091.88129,2632043013.64402
631,Кредитные карты. Объем транзакций cash,Жен,60-70,560466057.549281,590884052.504032,654440028.355495,740003666.284793,638564481.337302,715271763.173921,839731479.948086,873769404.105307,919729079.412799,967682417.869706,1049155303.73586,1146551559.91106,1146558873.61482
632,Кредитные карты. Объем транзакций cash,Жен,От 70,183765483.034739,240709802.36701,210683253.836185,256710957.078966,183331043.912132,193122438.242669,224599951.963037,255355635.451347,269838537.485293,267227992.005877,306099560.389979,294825982.882912,301304873.841357
636,Кредитные карты. Объем транзакций cash,Муж,0-13,,10048.8965373059,31667.7951262324,136645.941396498,40512.4005323446,13192.8030408398,24734.2751923778,10902.5424227098,43463.6445286523,541159.239014762,19116.0920936111,148446.470525576,68814.5938590038
637,Кредитные карты. Объем транзакций cash,Муж,14-21,132764329.279775,117289346.842833,114088345.873726,105805933.931584,54223032.8479554,55467566.4403155,141423301.102278,66637833.3865525,67591205.1617596,73967164.9077495,76016184.1142139,64029285.6292457,46841422.4383624
